檔案名稱,影片秒數,眨眼次數,平均眨眼秒數
000.mp4,15.84,9,1.8983952105045319
001.mp4,18.4,11,1.4415846109390258
002.mp4,23.1,53,0.6299114869191096
003.mp4,12.12,28,0.5091062033617938
004.mp4,12.36,13,0.9362968405087789
005.mp4,15.4,6,2.1335604667663572
006.mp4,10.333333333333334,15,0.7799044677189418
007.mp4,20.2,26,0.968871955871582
008.mp4,25.48,19,1.4714179303910997
009.mp4,19.6,47,0.636686402818431
010.mp4,18.96,18,1.3853268202613382
011.mp4,26.333333333333332,14,1.8240885917957013
012.mp4,14.52,9,1.8718736171722412
013.mp4,13.28,0,0
014.mp4,22.533333333333335,48,0.7095681352818266
015.mp4,14.566666666666666,23,0.8615120432593606
016.mp4,22.6,16,2.0293214956919354
017.mp4,13.266666666666667,18,1.1869368693407845
018.mp4,14.4,20,1.1497045441677696
019.mp4,46.166666666666664,4,15.409919738769531
020.mp4,15.6,38,0.5384417289012188
021.mp4,14.366666666666667,35,0.6344300368252922
022.mp4,10.833333333333334,1,0
023.mp4,22.12,0,0
024.mp4,12.24,6,2.1947600841522217
025.mp4,24.9,0,0
026.mp4,12.88,17,0.9009584039449692
027.mp4,10.5,5,1.891432285308838
028.mp4,14.466666666666667,1,0
029.mp4,16.64,0,0
030.mp4,9.9,9,1.2437922358512878
031.mp4,16.066666666666666,23,1.095275109464472
032.mp4,10.333333333333334,11,1.3492477178573608
033.mp4,32.36,78,0.536011163290445
034.mp4,13.566666666666666,24,0.8847568346106488
035.mp4,16.92,1,0
036.mp4,13.48,9,2.0340461432933807
037.mp4,18.16,3,5.418164372444153
038.mp4,10.166666666666666,1,0
039.mp4,20.3,13,2.6002498666445413
040.mp4,21.92,5,6.4283164739608765
041.mp4,13.96,18,0.9464076126323027
042.mp4,22.533333333333335,20,0.8725959250801488
043.mp4,16.5,32,0.8351914421204598
044.mp4,11.166666666666666,8,2.285130364554269
045.mp4,14.0,3,8.835444808006287
046.mp4,16.8,5,4.235927104949951
047.mp4,10.633333333333333,9,1.9112267196178436
048.mp4,19.4,18,0.9450020930346321
049.mp4,12.0,7,2.7102386951446533
050.mp4,21.2,53,0.4812886302287762
051.mp4,28.68,27,1.247863952930157
052.mp4,10.766666666666667,4,5.903440554936727
053.mp4,16.68,0,0
054.mp4,12.266666666666667,12,1.520759018984708
055.mp4,13.133333333333333,25,0.7708385686079661
056.mp4,14.92,19,0.7999008099238077
057.mp4,17.24,10,1.7279904683430989
058.mp4,22.3,64,0.4936596779596238
059.mp4,28.84,44,0.7987658423046733
060.mp4,33.76,63,0.647524849061043
061.mp4,13.48,18,0.7681689963621252
062.mp4,14.1,8,2.451759099960327
063.mp4,37.2,27,1.599715306208684
064.mp4,16.08,26,0.6821265983581543
065.mp4,17.68,32,0.6867737000988375
066.mp4,14.5,43,0.46714714595249723
067.mp4,17.933333333333334,5,6.214560508728027
068.mp4,13.366666666666667,1,0
069.mp4,25.8,22,1.7946520987011136
070.mp4,14.68,22,0.8264491217476981
071.mp4,15.1,8,3.019634587424142
072.mp4,12.44,7,2.0047593911488852
073.mp4,28.12,0,0
074.mp4,13.8,3,5.307711601257324
075.mp4,20.433333333333334,3,9.829888224601746
076.mp4,10.966666666666667,12,1.446513912894509
077.mp4,24.44,0,0
078.mp4,20.92,8,3.4109816551208496
079.mp4,14.133333333333333,8,2.9780942712511336
080.mp4,19.32,14,1.6609138892247126
081.mp4,46.8,28,1.9375323013023094
082.mp4,12.64,3,4.122933387756348
083.mp4,18.166666666666668,39,0.881934216147975
084.mp4,15.625,21,1.1560981273651123
085.mp4,13.16,10,1.5384807586669922
086.mp4,31.166666666666668,7,6.292631308237712
087.mp4,12.36,2,5.403545618057251
088.mp4,26.6,10,3.186161888970269
089.mp4,30.04,39,1.0051153019854897
090.mp4,22.9,8,1.97248751776559
091.mp4,21.3,5,7.293520092964172
092.mp4,18.4,46,0.5415887726677788
093.mp4,12.833333333333334,0,0
094.mp4,22.36,4,3.6018641789754233
095.mp4,40.24,26,1.6318652153015136
096.mp4,16.8,0,0
097.mp4,19.12,44,0.5503442287445068
098.mp4,11.96,28,0.5174209100228769
099.mp4,24.52,23,1.649614464152943
100.mp4,16.92,9,2.0491417050361633
101.mp4,38.266666666666666,13,4.407849967479706
102.mp4,15.56,39,0.4845906245081048
103.mp4,23.8,7,4.131797909736633
104.mp4,15.4,21,1.072112011909485
105.mp4,10.0,9,1.837125450372696
106.mp4,11.866666666666667,17,0.7687854319810867
107.mp4,22.24,22,1.3264553092774891
108.mp4,10.0,10,1.712359799279107
109.mp4,11.92,2,7.172008275985718
110.mp4,18.833333333333332,36,0.8336528028760638
111.mp4,17.32,41,0.5320422351360321
112.mp4,13.933333333333334,13,2.122032423814138
113.mp4,33.64,8,3.5047968115125383
114.mp4,50.76,17,2.9543767124414444
115.mp4,10.666666666666666,31,0.5407710313796997
116.mp4,10.9,5,3.0685186982154846
117.mp4,21.92,16,1.7296314080556234
118.mp4,14.08,33,0.5059299170970917
119.mp4,16.733333333333334,1,0
120.mp4,16.2,4,5.965761423110962
121.mp4,23.041666666666668,5,7.138055801391602
122.mp4,10.3,13,0.898993730545044
123.mp4,17.724137931034484,10,2.6240042050679526
124.mp4,12.72,1,0
125.mp4,16.666666666666668,7,3.0877755880355835
126.mp4,10.933333333333334,17,0.7330900877714157
127.mp4,28.8,18,2.4825808581183937
128.mp4,29.4,43,0.9044712781906128
129.mp4,11.0,32,0.5522834177940122
130.mp4,26.48,5,5.818707048892975
131.mp4,20.4,0,0
132.mp4,16.52,5,2.0638095140457153
133.mp4,25.566666666666666,2,0.8128640651702881
134.mp4,11.533333333333333,4,2.840318282445272
135.mp4,13.625,33,0.5707732737064362
136.mp4,20.366666666666667,32,0.9477727259359052
137.mp4,24.24,37,0.8540574312210083
138.mp4,16.4,0,0
139.mp4,15.12,3,1.5649101734161377
140.mp4,19.4,46,0.5505564053853352
141.mp4,16.933333333333334,4,6.053163607915242
142.mp4,38.48,51,0.9342993640899658
143.mp4,16.56,36,0.5814855848039899
144.mp4,11.862068965517242,6,2.2495885372161863
145.mp4,31.666666666666668,0,0
146.mp4,41.791666666666664,57,0.9205385829721179
147.mp4,22.233333333333334,51,0.6346699857711792
148.mp4,15.833333333333334,17,1.2317436635494232
149.mp4,14.52,5,4.200318813323975
150.mp4,18.24,13,1.5500378410021465
151.mp4,11.566666666666666,0,0
152.mp4,12.52,0,0
153.mp4,29.28,24,1.4418053730674412
154.mp4,19.8,10,2.253062274720934
155.mp4,33.16,2,27.65804171562195
156.mp4,20.72,8,1.0645129340035575
157.mp4,19.44,15,1.3695203917367118
158.mp4,14.8,37,0.6293933921390109
159.mp4,13.0,32,0.5023530221754505
160.mp4,17.8,1,0
161.mp4,12.3,4,2.1821769873301187
162.mp4,22.833333333333332,31,1.176356053352356
163.mp4,10.133333333333333,20,0.8752339011744449
164.mp4,40.84,13,3.7352514266967773
165.mp4,15.48,13,0.9500203132629395
166.mp4,30.24,15,2.368865728378296
167.mp4,13.64,0,0
168.mp4,40.93333333333333,5,8.988094747066498
169.mp4,21.633333333333333,13,2.508029818534851
170.mp4,16.8,12,2.732101223685525
171.mp4,18.033333333333335,10,2.9047274589538574
172.mp4,25.066666666666666,74,0.5004468290773156
173.mp4,24.033333333333335,29,1.27182514326913
174.mp4,6.9,3,0.8175379037857056
175.mp4,20.16,41,0.6162977516651154
176.mp4,12.533333333333333,3,6.231048107147217
177.mp4,16.4,20,1.0054038449337608
178.mp4,20.84,19,1.2131091488732233
179.mp4,42.0,126,0.47916152954101565
180.mp4,18.966666666666665,11,2.6473608016967773
181.mp4,15.933333333333334,41,0.5675811886787414
182.mp4,20.666666666666668,1,0
183.mp4,13.0,10,1.3102214866214328
184.mp4,50.16,3,7.429916977882385
185.mp4,35.0,5,7.9386648535728455
186.mp4,11.133333333333333,17,1.1982835978269577
187.mp4,32.86666666666667,75,0.6757511512653248
188.mp4,10.333333333333334,6,2.7680484294891357
189.mp4,20.48,23,1.1401403167031028
190.mp4,11.033333333333333,11,1.8415431261062623
191.mp4,12.4,6,3.577990245819092
192.mp4,9.566666666666666,10,1.5976001421610515
193.mp4,12.4,10,2.5686507489946155
194.mp4,22.68,13,2.071619908014933
195.mp4,13.32,13,1.1204643845558167
196.mp4,17.04,25,0.8232831259568533
197.mp4,35.2,12,3.018192269585349
198.mp4,13.066666666666666,38,0.48555401209238414
199.mp4,12.266666666666667,17,1.0428876131772995
200.mp4,28.76,36,0.9997148786272322
201.mp4,34.52,10,4.505977339214748
202.mp4,12.92,10,0.8265306949615479
203.mp4,17.84,15,1.5404325553349085
